X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
-82.9787928916667,42.4026332708409,909,ParcelLocator_,M,100,A,"12548 CAMDEN ST, DETROIT, MI, 48213",21005769.,StreetAddress,,12548 CAMDEN ST,Detroit,MI,482,ABANDONED RESIDENCE,20114130,12548 CAMDEN,,ABLE DEMOLITION INC,2011/04/07 00:00:00+00,4,7,2011,2011/04/30 00:00:00+00,4,30,2011,26163504300,48213,1,21005769.16968
-83.0091219836057,42.371632731699,910,ParcelLocator_,M,100,A,"4232 VAN DYKE, DETROIT, MI, 48214",17009344.,StreetAddress,,4232 VAN DYKE  ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114104,4232 VAN DYKE,AIR-FLO ENVIRONMENTA,BROWN ENV CONSTRUCTI,2011/04/06 00:00:00+00,4,6,2011,2011/04/21 00:00:00+00,4,21,2011,26163516000,48214,1,17009344.10117
-82.9848330800955,42.3658475227534,911,ParcelLocator_,M,100,A,"2190 CADILLAC, DETROIT, MI, 48214",19004918.,StreetAddress,,2190 CADILLAC  ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114102,2190 CADILLAC,PROFESSIONAL ABATEME,BROWN ENV CONSTRUCTI,2011/04/08 00:00:00+00,4,8,2011,2011/04/25 00:00:00+00,4,25,2011,26163513600,48214,1,19004918.8909
-82.9756816144936,42.4292387405854,912,ParcelLocator_,M,100,A,"14275 MAPLERIDGE ST, DETROIT, MI, 48205",21017576.,StreetAddress,,14275 MAPLERIDGE ST,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20114054,14275 MAPLERIDG,,ABLE DEMOLITION INC,2011/04/02 00:00:00+00,4,2,2011,2011/04/21 00:00:00+00,4,21,2011,26163500400,48205,1,21017576.23438
-82.9723560678851,42.424467895381,913,ParcelLocator_,M,100,A,"14600 HAZELRIDGE ST, DETROIT, MI, 48205",21016053.,StreetAddress,,14600 HAZELRIDGE ST,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20114041,14600 HAZELRIDG,,ABLE DEMOLITION INC,2011/04/01 00:00:00+00,4,1,2011,2011/04/21 00:00:00+00,4,21,2011,26163500500,48205,1,21016053.22201
-83.021469660555,42.4330550901338,914,ParcelLocator_,M,100,A,"8140 E BRENTWOOD ST, DETROIT, MI, 48234",17004846.,StreetAddress,,8140 E. BRENTWOOD ST,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20114037,8140 E. BRENTWO,,ABLE DEMOLITION INC,2011/04/09 00:00:00+00,4,9,2011,2011/04/30 00:00:00+00,4,30,2011,26163505100,48234,1,17004846.24306
-83.0001895686855,42.3704668981425,915,ParcelLocator_,M,100,A,"3763 FISCHER ST, DETROIT, MI, 48214",17005983.,StreetAddress,,3763 FISCHER ST,Detroit,MI,482,RESIDENTIAL,20114036,3763 FISCHER,PROFESSIONAL ABATEME,BROWN ENV CONSTRUCTI,2011/04/06 00:00:00+00,4,6,2011,2011/04/17 00:00:00+00,4,17,2011,26163516000,48214,1,17005983.10224
-82.9969535366647,42.4483568603991,916,ParcelLocator_,M,100,A,"20571 BARLOW ST, DETROIT, MI, 48205",21033261.,StreetAddress,,20571 BARLOW ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114032,20571 BARLOW,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163503200,48205,1,21033261.27001
-82.9713408367034,42.4261081508448,917,ParcelLocator_,M,100,A,"14660 TROESTER ST, DETROIT, MI, 48205",21016621.,StreetAddress,,14660 TROESTER ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114031,14660 TROESTER,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163500500,48205,1,21016621.22578
-82.9705428035144,42.4358716026787,918,ParcelLocator_,M,100,A,"14750 MADDELEIN ST, DETROIT, MI, 48205",21021425.,StreetAddress,,14750 MADDELEIN ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114030,14750 MADDELEIN,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163500300,48205,1,21021425.25126
-82.9925025418047,42.4255544776994,919,ParcelLocator_,M,100,A,"17193 WESTPHALIA ST, DETROIT, MI, 48205",21031956.,StreetAddress,,17193 WESTPHALIA ST,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20114029,17193 WESTPHALI,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163503600,48205,1,21031956.22703
-82.9826678089349,42.4235521565864,920,ParcelLocator_,M,100,A,"13420 YOUNG ST, DETROIT, MI, 48205",21015561.,StreetAddress,,13420 YOUNG ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114028,13420 YOUNG,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163500400,48205,1,21015561.21905
-82.9666513743758,42.4194102558998,921,ParcelLocator_,M,100,A,"14935 WILFRED ST, DETROIT, MI, 48205",21011204.,StreetAddress,,14935 WILFRED ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114027,14935 WILFRED,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163504100,48205,1,21011204.20974
-82.978706776749,42.4295740766307,922,ParcelLocator_,M,100,A,"14040 PARK GROVE ST, DETROIT, MI, 48205",21017804.,StreetAddress,,14040 PARK GROVE ST,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20114026,14040 PARK GROV,LAKESHORE ENG SERVIC,ABLE DEMOLITION INC,2011/04/05 00:00:00+00,4,5,2011,2011/05/05 00:00:00+00,5,5,2011,26163500400,48205,1,21017804.23504
-83.1499066921959,42.3238918619916,923,ParcelLocator_,M,100,A,"4075 WESTERN ST, DETROIT, MI, 48210",20010856-7,StreetAddress,,4075 WESTERN ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114010,4075 WESTERN,PROFESSIONAL ABATEME,ADAMO DEMOLITION CO,2011/04/18 00:00:00+00,4,18,2011,2011/05/18 00:00:00+00,5,18,2011,26163526000,48210,1,20010856-7
-82.9644704878543,42.4360987730536,924,ParcelLocator_,M,100,A,"15244 MADDELEIN ST, DETROIT, MI, 48205",21021384.,StreetAddress,,15244 MADDELEIN ST,Detroit,MI,482,ABANDONED RESIDENCE,20114445,15244 MADDELEIN,,ABLE DEMOLITION INC,2011/04/08 00:00:00+00,4,8,2011,2011/04/30 00:00:00+00,4,30,2011,26163500300,48205,1,21021384.25165
-83.0054816838976,42.377800367144,925,ParcelLocator_,M,100,A,"4803 FISCHER ST, DETROIT, MI, 48214",17005896.,StreetAddress,,4803 FISCHER ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114444,4803 FISCHER,PROFESSIONAL ABATEME,DANO CORPORATION,2011/04/18 00:00:00+00,4,18,2011,2011/05/06 00:00:00+00,5,6,2011,26163516000,48214,1,17005896.11585
-82.9994371652238,42.3878614649347,926,ParcelLocator_,M,100,A,"5703 HURLBUT ST, DETROIT, MI, 48213",19004638.,StreetAddress,,5703 HURLBUT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114443,5703 HURLBUT,PROFESSIONAL ABATEME,DANO CORPORATION,2011/04/18 00:00:00+00,4,18,2011,2011/05/06 00:00:00+00,5,6,2011,26163514300,48213,1,19004638.13891
-83.0003200574823,42.3706487676498,927,ParcelLocator_,M,100,A,"3783 FISCHER ST, DETROIT, MI, 48214",17005980-1,StreetAddress,,3783 FISCHER ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114442,3783 FISCHER,PROFESSIONAL ABATEME,DANO CORPORATION,2011/04/18 00:00:00+00,4,18,2011,2011/05/06 00:00:00+00,5,6,2011,26163516000,48214,1,17005980-1
-83.2484764173134,42.3995464995815,928,ParcelLocator_,M,100,A,"15113 TRINITY ST, DETROIT, MI, 48223",22108827.,StreetAddress,,15113 TRINITY ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114382,15113 TRINITY,,GLO WRECKING COMPANY,2011/04/05 00:00:00+00,4,5,2011,2011/04/25 00:00:00+00,4,25,2011,26163543600,48223,,22108827.15610
-83.2478565758959,42.3987002148176,929,ParcelLocator_,M,100,A,"15050 TRINITY ST, DETROIT, MI, 48223",22108465.,StreetAddress,,15050 TRINITY ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114381,15050 TRINITY,,GLO WRECKING COMPANY,2011/04/05 00:00:00+00,4,5,2011,2011/04/25 00:00:00+00,4,25,2011,26163543600,48223,,22108465.15609
-83.2500509989727,42.3944131047546,930,ParcelLocator_,M,100,A,"14580 WESTBROOK ST, DETROIT, MI, 48223",22109692.,StreetAddress,,14580 WESTBROOK ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114380,14580 WESTBROOK,,GLO WRECKING COMPANY,2011/04/05 00:00:00+00,4,5,2011,2011/04/25 00:00:00+00,4,25,2011,26163543600,48223,1,22109692.14710
-83.2620462663235,42.3976916702874,931,ParcelLocator_,M,100,A,"15001 LAMPHERE ST, DETROIT, MI, 48223",22116535.,StreetAddress,,15001 LAMPHERE ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114379,15001 LAMPHERE,,GLO WRECKING COMPANY,2011/04/05 00:00:00+00,4,5,2011,2011/04/25 00:00:00+00,4,25,2011,26163544100,48223,1,22116535.15521
-82.9884259439003,42.3735252779072,932,ParcelLocator_,M,100,A,"3507 BEWICK ST, DETROIT, MI, 48214",21037558.,StreetAddress,,3507 BEWICK ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114376,3507 BEWICK,,BROWN ENV CONSTRUCTI,2011/04/19 00:00:00+00,4,19,2011,2011/04/28 00:00:00+00,4,28,2011,26163513900,48214,1,21037558.10688
-83.022930484114,42.3744007438162,933,ParcelLocator_,M,100,A,"5223 CANTON ST, DETROIT, MI, 48211",15010334.,StreetAddress,,5223 CANTON ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20114374,5223 CANTON,,BROWN ENV CONSTRUCTI,2011/04/19 00:00:00+00,4,19,2011,2011/04/28 00:00:00+00,4,28,2011,26163516100,48211,1,15010334.10790
-82.980448808609,42.4171314602934,934,ParcelLocator_,M,100,A,"13095 FLANDERS ST, DETROIT, MI, 48205",21011581.,StreetAddress,,13095 FLANDERS ST,Detroit,MI,482,ABANDONED RESIDENCE,20114292,13095 FLANDERS,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163504000,48205,,21011581.20425
-82.9504760012679,42.3909380482078,935,ParcelLocator_,M,100,A,"4171 ALTER RD, DETROIT, MI, 48215",21063071.,StreetAddress,,4171 ALTER RD,Detroit,MI,482,ABANDONED RESIDENCE,20114291,4171 ALTER,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163512400,48215,1,21063071.14637
-83.1082577741546,42.4299634481167,936,ParcelLocator_,M,100,A,"454 W ROBINWOOD ST, DETROIT, MI, 48203",01006575.,StreetAddress,,454 W ROBINWOOD ST,DETROIT,MI,482,ABANDONED RESIDENCE,20114290,454 W ROBINWOOD,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163507900,48203,1,01006575.23192
-83.113501401779,42.4311437744293,937,ParcelLocator_,M,100,A,"735 W BRENTWOOD ST, DETROIT, MI, 48203",01006839.,StreetAddress,,735 W BRENTWOOD ST,DETROIT,MI,482,ABANDONED RESIDENCE,20114289,735 W BRENTWOOD,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163507900,48203,1,01006839.23524
-83.103633672346,42.4256097209743,938,ParcelLocator_,M,100,A,"76 W SAVANNAH ST, DETROIT, MI, 48203",01005650.,StreetAddress,,76 W SAVANNAH ST,DETROIT,MI,482,ABANDONED RESIDENCE,20114288,76 W SAVANNAH,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163507900,48203,1,01005650.22089
-82.9748893071565,42.4345323465534,939,ParcelLocator_,M,100,A,"14415 FORDHAM ST, DETROIT, MI, 48205",21019864.,StreetAddress,,14415 FORDHAM ST,Detroit,MI,482,ABANDONED RESIDENCE,20114286,14415 FORDHAM,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163500600,48205,1,21019864.24840
-82.9748752693456,42.4337844897367,940,ParcelLocator_,M,100,A,"14413 EASTWOOD ST, DETROIT, MI, 48205",21019525.,StreetAddress,,14413 EASTWOOD ST,Detroit,MI,482,ABANDONED RESIDENCE,20114285,14413 EASTWOOD,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163500600,48205,1,21019525.24628
-82.9737240833268,42.4338115779565,941,ParcelLocator_,M,100,A,"14477 EASTWOOD ST, DETROIT, MI, 48205",21019533.,StreetAddress,,14477 EASTWOOD ST,Detroit,MI,482,ABANDONED RESIDENCE,20114284,14477 EASTWOOD,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163500600,48205,1,21019533.24628
-82.9855947235483,42.4243249493613,942,ParcelLocator_,M,100,A,"12730 ALCOY ST, DETROIT, MI, 48205",21015576.,StreetAddress,,12730 ALCOY ST,Detroit,MI,482,ABANDONED RESIDENCE,20114283,12730 ALCOY,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163505400,48205,1,21015576.22346
-82.9701725970069,42.4373798259212,943,ParcelLocator_,M,100,A,"14775 LAPPIN ST, DETROIT, MI, 48205",21021821.,StreetAddress,,14775 LAPPIN ST,Detroit,MI,482,ABANDONED RESIDENCE,20114282,14775 LAPPIN,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163500300,48205,1,21021821.25375
-82.9664155282185,42.4177452079702,944,ParcelLocator_,M,100,A,"14941 LANNETTE ST, DETROIT, MI, 48213",21010303.,StreetAddress,,14941 LANNETTE ST,Detroit,MI,482,ABANDONED RESIDENCE,20114281,14941 LANNETTE,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163504100,48213,1,21010303.20532
-82.9658994141369,42.4172699193019,945,ParcelLocator_,M,100,A,"14966 LANNETTE ST, DETROIT, MI, 48213",21010233.,StreetAddress,,14966 LANNETTE ST,Detroit,MI,482,ABANDONED RESIDENCE,20114279,14966 LANNETTE,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163504100,48213,1,21010233.20400
-83.1046209951562,42.4233568537042,946,ParcelLocator_,M,100,A,"135 W MONTANA ST, DETROIT, MI, 48203",01005210.,StreetAddress,,135 W MONTANA ST,DETROIT,MI,482,ABANDONED RESIDENCE,20114278,135 W MONTANA,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163507900,48203,1,01005210.21593
-83.1132045761482,42.402267661604,947,ParcelLocator_,M,100,A,"885 OAKMAN BLVD, DETROIT, MI, 48238",06004304.,StreetAddress,,885 OAKMAN BLVD ,Detroit,MI,482,CAR WASH,20114254,885 OAKMAN BLVD,,BLUE STAR INC,2011/04/12 00:00:00+00,4,12,2011,2011/04/20 00:00:00+00,4,20,2011,26163531700,48238,,06004304.16583
-82.996055829388,42.4257228671354,948,ParcelLocator_,M,100,A,"17351 BARLOW ST, DETROIT, MI, 48205",21033436.,StreetAddress,,17351 BARLOW ST,Detroit,MI,482,RESIDENTIAL,20114253,17351 BARLOW,,ABLE DEMOLITION INC,2011/04/08 00:00:00+00,4,8,2011,2011/04/30 00:00:00+00,4,30,2011,26163503600,48205,1,21033436.22792
-82.965227178364,42.4025040997265,949,ParcelLocator3,M,100,A,"5973-75 LAKEWOOD ST, DETROIT, MI, 48213",21054744.,StreetAddress,,5973-75 LAKEWOOD ST,DETROIT,MI,482,RESIDENTIAL,20114252,5973-75 LAKEWOO,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163512100,48213,1,21054744.16945
-82.9859166634067,42.4210050132116,950,ParcelLocator_,M,100,A,"13052 ALMA ST, DETROIT, MI, 48205",21014721.,StreetAddress,,13052 ALMA ST,Detroit,MI,482,RESIDENTIAL,20114251,13052 ALMA,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163500400,48205,1,21014721.21332
-82.9716511674282,42.4192983738288,951,ParcelLocator_,M,100,A,"14499 WILFRED ST, DETROIT, MI, 48213",21011174.,StreetAddress,,14499 WILFRED ST,Detroit,MI,482,RESIDENTIAL,20114250,14499 WILFRED,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163504100,48213,1,21011174.21038
-82.9644732443624,42.4306535339177,952,ParcelLocator_,M,100,A,"15240 GLENWOOD ST, DETROIT, MI, 48205",21018038.,StreetAddress,,15240 GLENWOOD ST,Detroit,MI,482,RESIDENTIAL,20114248,15240 GLENWOOD,,ABLE DEMOLITION INC,2011/04/08 00:00:00+00,4,8,2011,2011/04/30 00:00:00+00,4,30,2011,26163500600,48205,1,21018038.23809
-82.992207029733,42.4211208178815,953,ParcelLocator_,M,100,A,"12514 BARLOW ST, DETROIT, MI, 48205",21033042.,StreetAddress,,12514 BARLOW ST,Detroit,MI,482,RESIDENTIAL,20114247,12514 BARLOW,,ABLE DEMOLITION INC,2011/04/08 00:00:00+00,4,8,2011,2011/04/30 00:00:00+00,4,30,2011,26163505400,48205,1,21033042.21404
-82.9326237728216,42.4150491418946,954,ParcelLocator_,M,100,A,"6015 GUILFORD AVE, DETROIT, MI, 48224",21075752.,StreetAddress,,6015 GUILFORD AVE,Detroit,MI,482,RESIDENTIAL,20114246,6015 GUILFORD,,ABLE DEMOLITION INC,2011/04/11 00:00:00+00,4,11,2011,2011/04/30 00:00:00+00,4,30,2011,26163501500,48224,1,21075752.19914
-82.979877726882,42.4163881373387,955,ParcelLocator_,M,96.8,A,"13097 WILFRED ST, DETROIT, MI, 48213",21011118.,StreetAddress,,13097 WILFORD ST,DETROIT,MI,482,RESIDENTIAL,20114245,13097 WILFORD,,ABLE DEMOLITION INC,2011/04/07 00:00:00+00,4,7,2011,2011/04/30 00:00:00+00,4,30,2011,26163504000,48213,1,21011118.20193
-82.9940203548724,42.4050711772456,956,ParcelLocator_,M,100,A,"11035 WILSHIRE, DETROIT, MI, 48213",21008517.,StreetAddress,,11035 WILSHIRE  ,Detroit,MI,482,RESIDENTIAL,20114242,11035 WILSHIRE,,ABLE DEMOLITION INC,2011/04/07 00:00:00+00,4,7,2011,2011/04/30 00:00:00+00,4,30,2011,26163504400,48213,1,21008517.17430
-82.9566933795572,42.4055967208515,957,ParcelLocator_,M,100,A,"5973 LAKEPOINTE ST, DETROIT, MI, 48224",21065051-9,StreetAddress,,5973 LAKEPOINTE ST,DETROIT,MI,482,RESIDENTIAL,20114239,5973 LAKEPOINT,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163501300,48224,1,21065051-9
-82.9760144869674,42.4264851551955,958,ParcelLocator_,M,100,A,"14253 TROESTER ST, DETROIT, MI, 48205",21016748.,StreetAddress,,14253 TROESTER ST,Detroit,MI,482,RESIDENTIAL,20114238,14253 TROESTER,,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163500400,48205,1,21016748.22641
-82.9517310484851,42.4068385037252,959,ParcelLocator_,M,100,A,"5935 BALFOUR RD, DETROIT, MI, 48224",21068712-6,StreetAddress,,5935 BALFOUR RD,Detroit,MI,482,RESIDENTIAL,20114237,5935 BALFOUR,,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163501300,48224,1,21068712-6
-82.9535359630364,42.398679461685,960,ParcelLocator_,M,100,A,"5075 MARYLAND ST, DETROIT, MI, 48224",21064394.,StreetAddress,,5075 MARYLAND ST,Detroit,MI,482,RESIDENTIAL,20114236,5075 MARYLAND,,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163501300,48224,1,21064394.16235
-82.9668403466272,42.3855079408705,961,ParcelLocator_,M,100,A,"4201 ALGONQUIN ST, DETROIT, MI, 48215",21047048.,StreetAddress,,4201 ALGONQUIN ST,Detroit,MI,482,RESIDENTIAL,20114235,4201 ALGONQUIN,,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163512300,48215,1,21047048.13276
-82.9486046190677,42.3881367161568,962,ParcelLocator_,M,100,A,"3667 ALTER RD, DETROIT, MI, 48215",21063107.,StreetAddress,,3667 ALTER RD,Detroit,MI,482,RESIDENTIAL,20114234,3667 ALTER,,ABLE DEMOLITION INC,2011/04/13 00:00:00+00,4,13,2011,2011/05/05 00:00:00+00,5,5,2011,26163512400,48215,1,21063107.14246
-83.1315309388276,42.3418696696072,963,ParcelLocator_,M,100,A,"6501 WILLETTE ST, DETROIT, MI, 48210",18003305.,StreetAddress,,6501 WILLETTE ST,Detroit,MI,482,RESIDENCE,20114233,6501 WILLETTE,,ADAMO DEMOLITION CO,2011/04/19 00:00:00+00,4,19,2011,2011/05/19 00:00:00+00,5,19,2011,26163526400,48210,1,18003305.3691
-83.150592428791,42.3562104541859,964,ParcelLocator_,M,100,A,"8332 CLOVERLAWN ST, DETROIT, MI, 48204",18014363.,StreetAddress,,8332 CLOVERLAWN ST,Detroit,MI,482,RESIDENCE,20114227,8332 CLOVERLAWN,,DEBUCK CONSTRUCTION,2011/04/05 00:00:00+00,4,5,2011,2011/04/09 00:00:00+00,4,9,2011,26163534700,48204,1,18014363.6114
-83.1030701310196,42.3839922523368,965,ParcelLocator_,M,100,A,"1689 COLLINGWOOD ST, DETROIT, MI, 48206",06002857.,StreetAddress,,1689 COLLINGWOOD ST,DETROIT,MI,482,RESIDENTIAL,20114226,1689 COLLINGWOO,PROFESSIONAL ABATEME,JOY CONSTRUCTION LEA,2011/04/05 00:00:00+00,4,5,2011,2011/04/30 00:00:00+00,4,30,2011,26163531900,48206,1,06002857.12617
-83.103388877732,42.3752282584026,966,ParcelLocator_,M,100,A,"2214 CLAIRMOUNT ST, DETROIT, MI, 48206",10002457.,StreetAddress,,2214 CLAIRMOUNT ST,Detroit,MI,482,RESIDENTIAL,20114225,2214 CLAIRMOUNT,LAKESHORE ENG SERVIC,JOY CONSTRUCTION LEA,2011/04/05 00:00:00+00,4,5,2011,2011/04/30 00:00:00+00,4,30,2011,26163531200,48206,1,10002457.10726
-83.102789324467,42.3738939484626,967,ParcelLocator_,M,100,A,"2229 TAYLOR ST, DETROIT, MI, 48206",10002263.,StreetAddress,,2229 TAYLOR ST,Detroit,MI,482,RESIDENTIAL,20114224,2229 TAYLOR,PROFESSIONAL ABATEME,JOY CONSTRUCTION LEA,2011/04/05 00:00:00+00,4,5,2011,2011/04/30 00:00:00+00,4,30,2011,26163533100,48206,1,10002263.10416
-83.1027202582182,42.3724692084269,968,ParcelLocator_,M,100,A,"2266 GLADSTONE ST, DETROIT, MI, 48206",10002104.,StreetAddress,,2266 GLADSTONE ST,Detroit,MI,482,RESIDENTIAL,20114223,2266 GLADSTONE,LAKESHORE ENG SERVIC,JOY CONSTRUCTION LEA,2011/04/05 00:00:00+00,4,5,2011,2011/04/30 00:00:00+00,4,30,2011,26163533100,48206,1,10002104.10121
-82.9821258991817,42.3621048416552,969,ParcelLocator_,M,100,A,"1362 CADILLAC, DETROIT, MI, 48214",19004892.003L,StreetAddress,,1362 CADILLAC  ,Detroit,MI,482,VACANT,20114196,1362 CADILLAC,PROFESSIONAL ABATEME,BROWN ENV CONSTRUCTI,2011/04/12 00:00:00+00,4,12,2011,2011/04/29 00:00:00+00,4,29,2011,26163513600,48214,,19004892.8347
-83.0847820082605,42.3383074691833,970,ParcelLocator_,M,100,A,"3515 17TH ST, DETROIT, MI, 48208",10007016.,StreetAddress,,3515 17TH ST ,Detroit,MI,482,UNIVERSITY OF DETROIT MER,20114190,3515 17TH ST,,ABLE DEMOLITION INC,2011/04/15 00:00:00+00,4,15,2011,2011/05/05 00:00:00+00,5,5,2011,26163522000,48208,,10007016.3438
-82.9574262523435,42.3882950201301,971,ParcelLocator_,M,100,A,"4158 NEWPORT ST, DETROIT, MI, 48215",21053872.,StreetAddress,,4158 NEWPORT ST,Detroit,MI,482,ABANDONED,20114189,4158 NEWPORT,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163512400,48215,1,21053872.14062
-82.9700038730684,42.4395333424917,972,ParcelLocator_,M,100,A,"14787 NOVARA ST, DETROIT, MI, 48205",21022501-2,StreetAddress,,14787 NOVARA ST,Detroit,MI,482,ABANDONED,20114188,14787 NOVARA,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163500300,48205,1,21022501-2
-82.9259490392082,42.4066990790788,973,ParcelLocator_,M,100,A,"4879 WOODHALL ST, DETROIT, MI, 48224",21076071.,StreetAddress,,4879 WOODHALL ST,Detroit,MI,482,ABANDONED,20114187,4879 WOODHALL,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163501700,48224,1,21076071.17933
-82.9848923904919,42.3952174940928,974,ParcelLocator_,M,100,A,"5863 MALCOLM ST, DETROIT, MI, 48213",21036648.,StreetAddress,,5863 MALCOLM ST,Detroit,MI,482,ABANDONED,20114186,5863 MALCOLM,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163512200,48213,1,21036648.15370
-82.9977687054066,42.4421431450511,975,ParcelLocator_,M,100,A,"12445 E STATE FAIR, DETROIT, MI, 48205",21024247-8,StreetAddress,,12445 E. STATE FAIR,DETROIT,MI,482,ABANDONED,20114185,12445 E. STATE,,ABLE DEMOLITION INC,2011/04/04 00:00:00+00,4,4,2011,2011/04/30 00:00:00+00,4,30,2011,26163503200,48205,1,21024247-8
